"animal_id","taxonomic_code","sex","birth_type","litter_size","species","genus","mother_father_same","age","month_born"
"3626","CMED","M","captive",NA,"C","MED",1,4.68767123287671,7
"3627","CMED","M","captive",NA,"C","MED",1,15.3369863013699,7
"3628","CMED","M","captive",NA,"C","MED",1,NA,7
"3629","CMED","M","captive",NA,"C","MED",1,11.1369863013699,5
"363","MZAZ","F","captive",2,"M","ZAZ",1,11.9095890410959,5
"3630","CMED",NA,"captive",NA,"C","MED",1,0,5
"3631","CMED","F","captive",2,"C","MED",1,NA,8
"3632","CMED","F","captive",2,"C","MED",1,2.52876712328767,8
"3633","CMED","F","captive",2,"C","MED",1,16.7479452054795,8
"3634","CMED","F","captive",2,"C","MED",1,19.5972602739726,8
"3635","CMED","F","captive",NA,"C","MED",NA,NA,7
"3636","CMED","F","captive",NA,"C","MED",NA,NA,7
"3637","CMED","M","captive",NA,"C","MED",NA,NA,7
"3638","CMED","F","captive",NA,"C","MED",NA,NA,7
"3639","CMED","M","captive",NA,"C","MED",NA,NA,7
"364","MZAZ","F","captive",1,"M","ZAZ",1,10.6602739726027,6
"3640","CMED","F","captive",NA,"C","MED",NA,10.4876712328767,7
"3641","CMED","F","captive",NA,"C","MED",NA,NA,7
"3642","CMED","M","captive",NA,"C","MED",NA,NA,7
"365","MZAZ","F","captive",2,"M","ZAZ",1,13.7506849315069,6
"366","MZAZ","M","captive",2,"M","ZAZ",1,3.65205479452055,6
"367","MZAZ","M","captive",2,"M","ZAZ",1,16.6465753424658,6
"368","MZAZ","F","captive",2,"M","ZAZ",1,14.1095890410959,6
"369","MZAZ",NA,"captive",2,"M","ZAZ",NA,0.00273972602739726,7
"370","MZAZ",NA,"captive",2,"M","ZAZ",NA,0.00273972602739726,7
"371","MZAZ","M","captive",1,"M","ZAZ",1,2.64931506849315,7
"372","MZAZ","F","captive",1,"M","ZAZ",1,0,8
"373","MZAZ","F","captive",2,"M","ZAZ",1,5.51232876712329,9
"374","MZAZ","F","captive",2,"M","ZAZ",1,15.2,9
"375","MZAZ","F","captive",1,"M","ZAZ",1,0,9
"376","MZAZ","M","captive",2,"M","ZAZ",1,14.7424657534247,9
"377","MZAZ","M","captive",2,"M","ZAZ",1,17.3150684931507,9
"378","MZAZ","M","captive",2,"M","ZAZ",1,14.2465753424658,11
"379","MZAZ","F","captive",2,"M","ZAZ",1,10.6684931506849,11
"380","MZAZ","F","captive",1,"M","ZAZ",1,13.1178082191781,11
"381","MZAZ","F","captive",1,"M","ZAZ",1,0.00273972602739726,11
"382","MZAZ","M","captive",2,"M","ZAZ",1,9.59178082191781,1
"383","MZAZ","M","captive",2,"M","ZAZ",1,4.53150684931507,1
"384","MZAZ","F","captive",1,"M","ZAZ",1,0.00547945205479452,2
"385","MZAZ","M","captive",2,"M","ZAZ",1,0,4
"386","MZAZ","M","captive",2,"M","ZAZ",1,15.2931506849315,4
"387","MZAZ","M","captive",2,"M","ZAZ",1,12.9095890410959,4
"388","MZAZ",NA,"captive",2,"M","ZAZ",1,0.0164383561643836,4
"389","MZAZ","M","captive",2,"M","ZAZ",1,0.00273972602739726,5
"390","MZAZ","M","captive",2,"M","ZAZ",1,0.00547945205479452,5
"391","MZAZ","M","captive",2,"M","ZAZ",1,13.6,5
"392","MZAZ","F","captive",2,"M","ZAZ",1,9.20547945205479,5
"393","MZAZ","F","captive",2,"M","ZAZ",1,0,2
"394","MZAZ",NA,"captive",2,"M","ZAZ",1,0.00273972602739726,2
"395","MZAZ","M","captive",1,"M","ZAZ",1,4.3013698630137,6
"396","MZAZ","M","captive",1,"M","ZAZ",1,NA,6
"397","MZAZ","F","captive",1,"M","ZAZ",1,16.2849315068493,8
"398","MZAZ","F","captive",2,"M","ZAZ",1,0,3
"399","MZAZ","F","captive",2,"M","ZAZ",1,0,3
"4504","EMON","M","captive",NA,"E","MON",NA,30.772602739726,5
"4506","ERUF","M","captive",NA,"E","RUF",NA,8.2,4
"4507","ERUF","F","captive",NA,"E","RUF",NA,16.7287671232877,2
"4508","EFUL","F","captive",NA,"E","FUL",NA,NA,3
"4509","EFUL","F","captive",NA,"E","FUL",NA,NA,12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514","LCAT","M","captive",NA,"L","CAT",NA,18.9041095890411,2
"4515","LCAT","M","captive",NA,"L","CAT",NA,15.1287671232877,11
"4516","ECOR","M","captive",NA,"E","COR",NA,23.2,10
"4517","LCAT","M","captive",NA,"L","CAT",NA,NA,3
"4518","LCAT","M","captive",NA,"L","CAT",NA,21.8931506849315,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525","ECOR","F","captive",NA,"E","COR",NA,25.7479452054795,7
"4526","ECOR","M","captive",NA,"E","COR",NA,5.71780821917808,7
"4527","ERUF","M","captive",1,"E","RUF",1,18.9287671232877,2
"4528","ERUF",NA,"captive",1,"E","RUF",1,0,2
"4529","EUL","M","captive",2,"E","UL",NA,0,2
"4530","EUL","F","captive",2,"E","UL",NA,0,2
"4531","EUL","M","captive",1,"E","UL",1,NA,3
"4532","EUL","F","captive",1,"E","UL",NA,NA,3
"4533","LCAT","M","captive",1,"L","CAT",1,NA,3
"4534","LCAT","F","captive",1,"L","CAT",1,13.227397260274,3
"4535","LCAT","M","captive",1,"L","CAT",1,18.6520547945205,3
"4536","LCAT","M","captive",1,"L","CAT",1,21.3835616438356,3
"4537","EFUL","M","captive",1,"E","FUL",1,NA,3
"4538","EFUL","M","captive",NA,"E","FUL",NA,29.7808219178082,5
"4539","EMAC","M","captive",NA,"E","MAC",NA,14.9205479452055,12
"4540","LCAT","F","captive",NA,"L","CAT",NA,8.60547945205479,9
"4541","ERUF","M","captive",1,"E","RUF",1,NA,3
"4542","EUL","M","captive",1,"E","UL",1,0,3
"4543","EUL","M","captive",1,"E","UL",1,NA,3
"4544","EUL","F","captive",1,"E","UL",0,NA,3
"4545","ECOL","M","captive",1,"E","COL",1,17.3753424657534,4
"4546","ERUF","F","captive",1,"E","RUF",1,12.3643835616438,4
"4547","ERUF","F","captive",1,"E","RUF",1,8.10684931506849,4
"4548","VVV","F","captive",2,"V","VV",NA,0,4
"4549","VVV","F","captive",2,"V","VV",NA,26.2958904109589,4
"4550","EFUL","M","captive",2,"E","FUL",1,NA,4
"4551","EFUL","M","captive",2,"E","FUL",1,NA,4
"4552","EUL","M","captive",2,"E","UL",0,NA,4
"4553","EUL","F","captive",2,"E","UL",0,17.0794520547945,4
"4554","VAR","F","captive",2,"V","AR",0,NA,4
"4555","VAR","F","captive",2,"V","AR",0,NA,4
"4556","EUL","F","captive",1,"E","UL",0,NA,4
"4557","EUL","F","captive",1,"E","UL",0,0,4
"4558","EALB",NA,"captive",2,"E","ALB",1,0,4
"4559","EALB",NA,"captive",2,"E","ALB",1,0,4
"4560","EUL","M","captive",1,"E","UL",1,23.4246575342466,4
"4561","EMAC","M","captive",2,"E","MAC",1,3.23287671232877,4
"4562","EMAC","F","captive",2,"E","MAC",1,NA,4
"4563","EUL","M","captive",3,"E","UL",0,0.687671232876712,4
"4564","EUL","M","captive",3,"E","UL",0,4.29041095890411,4
"4565","EUL","M","captive",3,"E","UL",0,NA,4
"4566","EFUL","F","captive",1,"E","FUL",1,NA,4
"4567","VVV","M","captive",2,"V","VV",NA,NA,4
"4568","VVV","M","captive",2,"V","VV",NA,NA,4
"4569","VVV","M","captive",4,"V","VV",1,21.1041095890411,4
"4570","VVV","M","captive",4,"V","VV",1,11.4054794520548,4
"4571","VVV","M","captive",4,"V","VV",1,8.65753424657534,4
"4572","VVV","F","captive",4,"V","VV",1,4.58356164383562,4
"4573","EUL","M","captive",2,"E","UL",0,8.0054794520548,4
"4574","EUL","M","captive",2,"E","UL",0,5.78082191780822,4
"4575","VRUB","F","captive",1,"V","RUB",1,21.5890410958904,5
"4576","EALB","M","captive",1,"E","ALB",1,NA,5
"4577","ERUF","F","captive",1,"E","RUF",1,NA,5
"4578","ERUF","F","captive",1,"E","RUF",1,0,5
"4579","EUL","F","captive",1,"E","UL",1,6.64931506849315,5
"4580","EALB","M","captive",NA,"E","ALB",NA,10.6301369863014,4
"4581","EALB","F","captive",NA,"E","ALB",NA,NA,5
"4582","ERUF","F","captive",1,"E","RUF",1,25.7780821917808,5
"4583","ECOL","M","captive",2,"E","COL",1,NA,5
"4584","ECOL","M","captive",2,"E","COL",1,4.65479452054795,5
"4586","EMAC","F","captive",1,"E","MAC",1,18.0493150684932,5
"4587","EUL","M","captive",2,"E","UL",0,NA,5
"4588","EUL","F","captive",2,"E","UL",0,0.0876712328767123,5
"4589","ERUF","M","captive",1,"E","RUF",1,NA,5
"4591","EMON","M","captive",1,"E","MON",1,0,6
"4592","ECOR","M","captive",NA,"E","COR",NA,18.441095890411,5
"4595","EUL","F","captive",NA,"E","UL",0,NA,5
"4596","ERUB","M","captive",NA,"E","RUB",NA,10.1315068493151,6
"4598","VVV","M","captive",NA,"V","VV",NA,28.0438356164384,4
"4599","EFUL","M","captive",1,"E","FUL",1,12.5205479452055,6
"467","OGG","F","captive",NA,"O","GG",NA,18.3397260273973,6
"502","EFUL","M","captive",1,"E","FUL",1,16.8931506849315,2
"503","EFUL","F","captive",1,"E","FUL",1,5.57808219178082,3
"505","EFUL","M","captive",NA,"E","FUL",NA,17.7315068493151,1
"507","EUL","F","captive",1,"E","UL",0,18.2712328767123,4
"508","EUL","F","captive",1,"E","UL",0,NA,4
"511","ERUF","M","captive",1,"E","RUF",1,7.62739726027397,3
"512","ERUF","M","captive",1,"E","RUF",1,20.3945205479452,3
"513","ERUF","F","captive",1,"E","RUF",1,5.77808219178082,4
"514","ERUF","F","captive",1,"E","RUF",1,21.8876712328767,3
"517","EUL","F","captive",1,"E","UL",0,0.347945205479452,3
"518","EFUL","F","captive",1,"E","FUL",1,18.8931506849315,3
"519","ERUF","F","captive",1,"E","RUF",1,19.3452054794521,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","EFUL","M","captive",1,"E","FUL",1,0.336986301369863,1
"532","ERUF","F","captive",1,"E","RUF",1,25.7424657534247,4
"533","EUL","M","captive",1,"E","UL",0,0.194520547945205,5
"534","LCAT","F","captive",1,"L","CAT",1,19.986301369863,6
"535","EUL","F","captive",1,"E","UL",0,NA,1
"536","LCAT","F","captive",1,"L","CAT",1,12.6328767123288,6
"541","ERUF","F","captive",1,"E","RUF",1,28.9890410958904,3
"542","EUL","M","captive",1,"E","UL",0,6.58356164383562,4
"543","ERUF","M","captive",1,"E","RUF",1,8.36712328767123,4
"544","VRUB","F","captive",1,"V","RUB",1,15.041095890411,4
"545","EFUL","F","captive",1,"E","FUL",1,1.51780821917808,7
"546","LCAT","F","captive",1,"L","CAT",1,NA,12
"547","EUL","M","captive",1,"E","UL",0,NA,2
"548","LCAT","M","captive",NA,"L","CAT",NA,NA,3
"549","EUL","F","captive",1,"E","UL",0,25.5095890410959,4
"550","EMAC","F","captive",1,"E","MAC",1,21.8630136986301,5
"5500","ECOR",NA,"captive",1,"E","COR",1,0,8
"5501","EUL","M","captive",1,"E","UL",0,0,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5503","EUL","F","captive",NA,"E","UL",1,NA,6
"5504","ERUF","M","captive",1,"E","RUF",1,NA,2
"5505","LCAT","M","captive",1,"L","CAT",1,NA,2
"5506","VVV","M","captive",NA,"V","VV",NA,3.75616438356164,5
"5507","ERUF","F","captive",1,"E","RUF",1,NA,3
"5508","ERUF","M","captive",1,"E","RUF",1,NA,3
"5509","ERUF","M","captive",1,"E","RUF",1,NA,3
"5510","LCAT","F","captive",1,"L","CAT",NA,12.2082191780822,3
"5511","LCAT","M","captive",1,"L","CAT",NA,NA,3
"5512","EUL","F","captive",1,"E","UL",0,19.7260273972603,3
"5513","EUL","M","captive",1,"E","UL",0,0.394520547945205,3
"5514","EMAC","M","captive",1,"E","MAC",1,7.05479452054795,3
"5515","EMAC","F","captive",1,"E","MAC",1,13.9178082191781,4
"5516","ERUF","F","captive",1,"E","RUF",1,9.93972602739726,4
"5517","EMAC","F","captive",1,"E","MAC",1,0,4
"5518","VVV","M","captive",2,"V","VV",1,NA,4
"5519","VVV","M","captive",2,"V","VV",1,NA,4
"5520","EALB","F","captive",4,"E","ALB",1,0,4
"5521","EALB","M","captive",4,"E","ALB",1,0,4
"5522","EALB","F","captive",4,"E","ALB",1,NA,4
"5523","EALB","M","captive",4,"E","ALB",1,9.72054794520548,4
"5524","EUL","F","captive",1,"E","UL",0,2.46849315068493,4
"5525","EFUL","M","captive",1,"E","FUL",1,NA,4
"5526","VAR","F","captive",3,"V","AR",0,NA,4
"5527","VAR","F","captive",3,"V","AR",0,NA,4
"5528","VAR","M","captive",3,"V","AR",0,NA,4
"5529","ERUF","M","captive",1,"E","RUF",1,25.3013698630137,4
"5530","EUL","M","captive",1,"E","UL",0,11.0767123287671,4
"5531","ECOR","M","captive",2,"E","COR",1,16.8356164383562,4
"5532","ECOR","F","captive",2,"E","COR",1,20.3123287671233,4
"5533","EALB","F","captive",1,"E","ALB",1,9.43561643835617,5
"5534","VVV","M","captive",1,"V","VV",1,31.2794520547945,5
"5535","VVV","F","captive",1,"V","VV",1,0,5
"5536","EUL","M","captive",1,"E","UL",0,0.4,5
"5537","ERUF","M","captive",1,"E","RUF",1,NA,5
"5538","VRUB","M","captive",2,"V","RUB",1,23.3232876712329,5
"5539","VRUB","F","captive",2,"V","RUB",1,24.8082191780822,5
"5540","VVV","M","captive",1,"V","VV",1,21.2986301369863,5
"5541","VVV","F","captive",1,"V","VV",1,0,5
"5542","ECOL","F","captive",1,"E","COL",1,1.64931506849315,5
"5543","VVV","M","captive",2,"V","VV",1,30.7753424657534,5
"5544","VVV","F","captive",2,"V","VV",1,15.1342465753425,5
"5545","ERUF","M","captive",1,"E","RUF",1,1.3041095890411,5
"5546","EUL","M","captive",1,"E","UL",0,NA,5
"5547","EALB","F","captive",2,"E","ALB",1,34.586301369863,5
"5548","EALB","F","captive",2,"E","ALB",1,NA,5
"5549","EUL","F","captive",2,"E","UL",0,NA,5
"555","LCAT","M","captive",NA,"L","CAT",NA,NA,4
"5550","EUL","F","captive",2,"E","UL",0,0.104109589041096,5
"5551","EUL","F","captive",1,"E","UL",0,NA,5
"5552","VAR","M","captive",1,"V","AR",0,NA,6
"5553","EUL","F","captive",2,"E","UL",0,0,6
"5554","EUL","F","captive",2,"E","UL",0,4.17808219178082,6
"5555","EMON","F","captive",1,"E","MON",1,0,6
"5556","LCAT","F","captive",1,"L","CAT",1,NA,6
"5557","ECOL","M","captive",1,"E","COL",1,18.2712328767123,6
"5558","EUL","M","captive",1,"E","UL",0,NA,7
"5559","EMAC","F","captive",NA,"E","MAC",NA,15.627397260274,3
"556","EFUL","M","captive",1,"E","FUL",1,NA,3
"5560","VRUB","M","captive",NA,"V","RUB",NA,17.8630136986301,5
"5561","ECOR","F","captive",NA,"E","COR",NA,20.9643835616438,7
"5562","EFUL","M","captive",NA,"E","FUL",NA,NA,3
"5563","EFUL","F","captive",NA,"E","FUL",NA,NA,3
"5564","ERUF","F","captive",NA,"E","RUF",NA,NA,2
"5565","EFUL","M","captive",NA,"E","FUL",1,NA,4
"5566","ERUF","M","captive",NA,"E","RUF",NA,NA,3
"5567","ERUF","M","captive",1,"E","RUF",1,26.1534246575342,2
"5568","EMAC","F","captive",2,"E","MAC",1,NA,3
"5569","EMAC","M","captive",2,"E","MAC",1,17.2520547945205,3
"557","EUL","F","captive",1,"E","UL",0,NA,3
"5570","LCAT","M","captive",2,"L","CAT",1,0.00273972602739726,3
"5571","LCAT","M","captive",2,"L","CAT",1,0.00273972602739726,3
"5572","ERUF","M","captive",1,"E","RUF",1,28.5890410958904,3
"5573","EMAC","M","captive",2,"E","MAC",1,0,3
"5574","EMAC","M","captive",2,"E","MAC",1,0.150684931506849,3
"5575","ERUF","M","captive",1,"E","RUF",1,NA,3
"5576","EUL","M","captive",1,"E","UL",0,0.00821917808219178,3
"5577","ERUF","F","captive",1,"E","RUF",1,3.88219178082192,3
"5578","LCAT","F","captive",2,"L","CAT",1,3.62465753424658,3
"5579","LCAT","M","captive",2,"L","CAT",1,0.0273972602739726,3
"558","EUL","F","captive",1,"E","UL",0,0.128767123287671,3
"5580","ERUF","F","captive",1,"E","RUF",1,NA,3
"5581","EMAC","M","captive",NA,"E","MAC",NA,17.8712328767123,4
"5582","EMAC","F","captive",NA,"E","MAC",NA,NA,3
"5583","EMAC","M","captive",NA,"E","MAC",NA,NA,3
"5584","EMAC","M","captive",1,"E","MAC",NA,8.77808219178082,3
"5585","LCAT","F","captive",1,"L","CAT",1,NA,3
"5586","VRUB","M","captive",2,"V","RUB",1,0,3
"5587","VRUB","F","captive",2,"V","RUB",1,35.1041095890411,3
"5588","EUL","F","captive",1,"E","UL",0,NA,4
"5589","EUL","F","captive",1,"E","UL",0,NA,4
"559","EUL","M","captive",1,"E","UL",0,NA,3
"5590","ERUF",NA,"captive",NA,"E","RUF",1,NA,3
"5591","EUL","M","captive",2,"E","UL",0,2.36438356164384,4
"5592","EUL","F","captive",2,"E","UL",0,0.142465753424658,4
"5593","EUL","M","captive",1,"E","UL",0,NA,4
"5594","EFUL","M","captive",1,"E","FUL",1,NA,4
"5595","EUL","M","captive",1,"E","UL",0,NA,4
"5596","ERUF","F","captive",1,"E","RUF",1,0.0383561643835616,4
"5597","ECOL","F","captive",1,"E","COL",1,24.6246575342466,4
"5598","EUL","F","captive",1,"E","UL",0,NA,4
"5599","EFUL","F","captive",1,"E","FUL",1,NA,4
"560","EUL","F","captive",1,"E","UL",0,NA,3
"5600","EFUL","M","captive",NA,"E","FUL",NA,NA,4
"5601","VVV","F","captive",1,"V","VV",1,22.8904109589041,4
"5602","ECOR","M","captive",1,"E","COR",1,26.2383561643836,4
"5603","VVV","M","captive",2,"V","VV",1,0,4
"5604","VVV","M","captive",2,"V","VV",1,32.0958904109589,4
"5605","EALB","M","captive",2,"E","ALB",1,4.58630136986301,4
"5606","EALB","F","captive",2,"E","ALB",1,NA,4
"5607","EALB","M","captive",1,"E","ALB",1,10.6575342465753,4
"5608","ERUF","M","captive",1,"E","RUF",1,0,4
"5609","EUL","M","captive",2,"E","UL",0,NA,4
"561","ECOL","M","captive",1,"E","COL",1,21.5315068493151,4
"5610","EUL","F","captive",2,"E","UL",0,NA,4
"5611","EFUL","F","captive",2,"E","FUL",1,NA,4
"5612","EFUL","M","captive",2,"E","FUL",1,0,4
"5613","LCAT","M","captive",1,"L","CAT",1,NA,4
"5614","VVV","F","captive",1,"V","VV",1,0,4
"5615","LCAT","M","captive",NA,"L","CAT",NA,26.5424657534247,4
"5617","EMON","F","captive",NA,"E","MON",NA,NA,4
"5619","EUL","F","captive",1,"E","UL",1,0,4
"562","ERUF","M","captive",1,"E","RUF",1,NA,4
"5620","EUL","F","captive",1,"E","UL",0,24.0849315068493,4
"5621","EFUL","F","captive",1,"E","FUL",1,0,5
"5622","VVV","M","captive",2,"V","VV",1,2.9972602739726,5
"5623","VVV","M","captive",2,"V","VV",1,12.0438356164384,5
"5624","VVV","M","captive",3,"V","VV",1,13.3013698630137,5
"5625","VVV","F","captive",3,"V","VV",1,20.2986301369863,5
"5626","VVV","F","captive",3,"V","VV",1,16.7506849315069,5
"5627","VAR","M","captive",2,"V","AR",0,NA,5
"5628","VAR","F","captive",2,"V","AR",0,7.74794520547945,5
"5629","VRUB","M","captive",3,"V","RUB",1,22,5
"563","EUL","M","captive",2,"E","UL",0,22.2739726027397,4
"5630","VRUB","F","captive",3,"V","RUB",1,10.9534246575342,5
"5631","VRUB","F","captive",3,"V","RUB",1,1.3972602739726,5
"5632","ERUF","F","captive",1,"E","RUF",1,NA,5
"5633","EUL","F","captive",2,"E","UL",0,0.126027397260274,5
"5634","EUL","M","captive",2,"E","UL",0,NA,5
"5635","EUL","F","captive",2,"E","UL",0,NA,6
"5636","EUL","F","captive",2,"E","UL",0,NA,6
"5637","ERUF","F","captive",1,"E","RUF",1,0.00821917808219178,6
"5638","EMAC","M","captive",2,"E","MAC",1,10.1342465753425,6
"5639","EMAC","F","captive",2,"E","MAC",1,NA,6
"564","EUL","F","captive",2,"E","UL",0,NA,4
"5640","LCAT","M","captive",2,"L","CAT",1,21.213698630137,7
"5641","LCAT","F","captive",2,"L","CAT",1,4.86575342465753,7
"5643","LCAT","M","captive",NA,"L","CAT",NA,15.6904109589041,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5646","EUL","M","captive",NA,"E","UL",0,NA,5
"5647","EUL","F","captive",NA,"E","UL",0,NA,5
"5648","EUL","M","captive",NA,"E","UL",1,NA,4
"5649","EUL","F","captive",NA,"E","UL",1,NA,4
"565","EUL","F","captive",1,"E","UL",0,NA,4
"5650","EUL","F","captive",NA,"E","UL",0,NA,4
"5651","EUL","M","captive",NA,"E","UL",0,NA,4
"5652","EMAC","F","captive",1,"E","MAC",1,17.7342465753425,3
"5653","EMAC","F","captive",1,"E","MAC",1,0,3
"5654","ERUF","M","captive",1,"E","RUF",1,NA,3
"5655","LCAT","M","captive",2,"L","CAT",1,6.67397260273973,3
"5656","LCAT","F","captive",2,"L","CAT",1,6.4027397260274,3
"5657","ERUF","M","captive",1,"E","RUF",1,NA,3
"5658","LCAT","F","captive",1,"L","CAT",1,16.5013698630137,3
"5659","ERUF","F","captive",1,"E","RUF",1,NA,3
"566","EMAC","M","captive",1,"E","MAC",1,24.6767123287671,4
"5660","ERUF","F","captive",1,"E","RUF",1,NA,3
"5661","EMAC","M","captive",1,"E","MAC",1,11.0630136986301,3
"5662","VVV","M","captive",NA,"V","VV",NA,3.88493150684931,4
"5663","EMAC","M","captive",1,"E","MAC",1,26.2821917808219,3
"5664","EFUL","F","captive",1,"E","FUL",1,0.0493150684931507,3
"5665","EFUL","M","captive",1,"E","FUL",1,NA,4
"5666","EUL","F","captive",1,"E","UL",0,NA,4
"5667","LCAT","M","captive",2,"L","CAT",NA,24.2547945205479,4
"5668","LCAT","F","captive",2,"L","CAT",NA,NA,4
"5669","LCAT","F","captive",2,"L","CAT",NA,13.5260273972603,4
"5670","ERUF","F","captive",1,"E","RUF",1,NA,4
"5671","VVV","M","captive",2,"V","VV",1,18.0027397260274,4
"5672","VVV","F","captive",2,"V","VV",1,19.5917808219178,4
"5673","VAR","F","captive",1,"V","AR",0,0.756164383561644,4
"5674","LCAT","M","captive",2,"L","CAT",NA,0,4
"5675","LCAT","M","captive",1,"L","CAT",1,NA,4
"5676","LCAT","M","captive",NA,"L","CAT",1,14.4301369863014,3
"5677","ERUF","M","captive",1,"E","RUF",1,2.84931506849315,4
"5678","EMAC","F","captive",1,"E","MAC",1,13.441095890411,4
"5679","EUL","F","captive",1,"E","UL",1,1.21917808219178,4
"5680","EMAC","M","captive",2,"E","MAC",1,13.8027397260274,4
"5681","EFUL","M","captive",1,"E","FUL",1,NA,4
"5682","EMAC","F","captive",2,"E","MAC",1,0,4
"5683","ECOR","M","captive",2,"E","COR",1,18.3424657534247,4
"5684","ECOR","M","captive",2,"E","COR",1,0.063013698630137,4
"5685","VVV","M","captive",1,"V","VV",1,13.6739726027397,4
"5686","EALB","F","captive",2,"E","ALB",1,NA,4
"5687","EALB","M","captive",2,"E","ALB",1,NA,4
"5688","EUL","F","captive",1,"E","UL",0,NA,4
"5689","VRUB","M","captive",3,"V","RUB",1,13.8575342465753,5
"5690","VRUB","M","captive",3,"V","RUB",1,0.0438356164383562,5
"5691","VRUB","F","captive",3,"V","RUB",1,21.4767123287671,5
"5692","VVV","F","captive",3,"V","VV",1,6.21643835616438,5
"5693","VVV","F","captive",3,"V","VV",1,2.4027397260274,5
"5694","VVV","M","captive",3,"V","VV",1,0,5
"5695","VVV","F","captive",2,"V","VV",1,0,5
"5696","VVV","F","captive",2,"V","VV",1,0,5
"5697","VRUB","M","captive",3,"V","RUB",1,0.00273972602739726,5
"5698","VRUB","M","captive",3,"V","RUB",1,18.9945205479452,5
"5699","VRUB","F","captive",3,"V","RUB",1,5.75068493150685,5
"5700","VVV","F","captive",1,"V","VV",1,0.0301369863013699,5
"5706","VVV","M","captive",1,"V","VV",1,19.0027397260274,6
"5707","EMAC","M","captive",NA,"E","MAC",NA,17.6520547945205,4
"5708","EMAC","F","captive",NA,"E","MAC",NA,11.2986301369863,3
"5709","EMAC","F","captive",NA,"E","MAC",NA,5.56986301369863,9
"5712","VVV","M","captive",NA,"V","VV",NA,26.1643835616438,4
"5713","VVV","M","captive",NA,"V","VV",NA,12.0821917808219,4
"572","EALB","F","captive",1,"E","ALB",NA,19.4876712328767,11
"5725","ERUF","F","captive",NA,"E","RUF",1,NA,3
"5726","EUL","M","captive",NA,"E","UL",1,NA,3
"5727","EUL","F","captive",NA,"E","UL",1,NA,4
"5728","ERUF","M","captive",NA,"E","RUF",NA,28.4657534246575,3
"5729","ERUF","M","captive",2,"E","RUF",1,30.3232876712329,3
"5730","ERUF","F","captive",2,"E","RUF",1,3.66301369863014,3
"5731","LCAT","M","captive",1,"L","CAT",1,0,3
"5732","LCAT","M","captive",2,"L","CAT",1,NA,3
"5733","LCAT","M","captive",2,"L","CAT",1,20.1972602739726,3
"5734","EMAC","M","captive",2,"E","MAC",1,10.0767123287671,3
"5735","EMAC","M","captive",2,"E","MAC",1,11.6383561643836,3
"5736","EUL","M","captive",NA,"E","UL",1,NA,3
"5737","LCAT","F","captive",1,"L","CAT",NA,0.0767123287671233,3
"5738","LCAT","M","captive",1,"L","CAT",NA,3.15890410958904,3
"5739","ERUF","F","captive",2,"E","RUF",1,NA,3
"574","EUL","F","captive",1,"E","UL",0,NA,12
"5740","ERUF","F","captive",2,"E","RUF",1,NA,3
"5741","EMAC","F","captive",2,"E","MAC",1,2.12602739726027,3
"5742","EMAC","F","captive",2,"E","MAC",1,22.2493150684931,3
"5743","EMAC","M","captive",2,"E","MAC",1,18.6191780821918,3
"5744","EMAC","M","captive",2,"E","MAC",1,13.1479452054795,3
