"animal_id","species","sex","litter_size","mother_father_same","age","month_born"
"3605","Fat-tailed dwarf lemur","M",3,1,0.345205479452055,7
"3606","Fat-tailed dwarf lemur","M",3,1,NA,7
"3607","Fat-tailed dwarf lemur","F",3,1,0.345205479452055,7
"3608","Fat-tailed dwarf lemur",NA,3,1,0,7
"3609","Fat-tailed dwarf lemur",NA,3,1,0,7
"361","Northern giant mouse lemur","M",1,1,0.00821917808219178,5
"3610","Fat-tailed dwarf lemur",NA,3,1,0,7
"3611","Fat-tailed dwarf lemur","M",3,1,16.627397260274,7
"3612","Fat-tailed dwarf lemur","M",3,1,12.3260273972603,7
"3613","Fat-tailed dwarf lemur","F",3,1,21.5506849315069,7
"3614","Fat-tailed dwarf lemur","M",1,1,12.8547945205479,7
"3615","Fat-tailed dwarf lemur",NA,2,1,0,8
"3616","Fat-tailed dwarf lemur",NA,2,1,0,8
"3617","Fat-tailed dwarf lemur","F",1,1,0,9
"3618","Fat-tailed dwarf lemur","M",1,1,NA,6
"3619","Fat-tailed dwarf lemur","F",1,1,22.2821917808219,8
"362","Northern giant mouse lemur","F",2,1,0.010958904109589,5
"3620","Fat-tailed dwarf lemur","F",1,1,20.3397260273973,7
"3621","Fat-tailed dwarf lemur","M",2,1,25.5452054794521,7
"3622","Fat-tailed dwarf lemur","M",2,1,8.9972602739726,7
"3623","Fat-tailed dwarf lemur","F",2,1,NA,5
"3624","Fat-tailed dwarf lemur","M",2,1,12.7397260273973,5
"3625","Fat-tailed dwarf lemur",NA,NA,1,0.00547945205479452,7
"3626","Fat-tailed dwarf lemur","M",NA,1,4.68767123287671,7
"3627","Fat-tailed dwarf lemur","M",NA,1,15.3369863013699,7
"3628","Fat-tailed dwarf lemur","M",NA,1,NA,7
"3629","Fat-tailed dwarf lemur","M",NA,1,11.1369863013699,5
"363","Northern giant mouse lemur","F",2,1,11.9095890410959,5
"3630","Fat-tailed dwarf lemur",NA,NA,1,0,5
"3631","Fat-tailed dwarf lemur","F",2,1,NA,8
"3632","Fat-tailed dwarf lemur","F",2,1,2.52876712328767,8
"3633","Fat-tailed dwarf lemur","F",2,1,16.7479452054795,8
"3634","Fat-tailed dwarf lemur","F",2,1,19.5972602739726,8
"3635","Fat-tailed dwarf lemur","F",NA,NA,NA,7
"3636","Fat-tailed dwarf lemur","F",NA,NA,NA,7
"3637","Fat-tailed dwarf lemur","M",NA,NA,NA,7
"3638","Fat-tailed dwarf lemur","F",NA,NA,NA,7
"3639","Fat-tailed dwarf lemur","M",NA,NA,NA,7
"364","Northern giant mouse lemur","F",1,1,10.6602739726027,6
"3640","Fat-tailed dwarf lemur","F",NA,NA,10.4876712328767,7
"3641","Fat-tailed dwarf lemur","F",NA,NA,NA,7
"3642","Fat-tailed dwarf lemur","M",NA,NA,NA,7
"365","Northern giant mouse lemur","F",2,1,13.7506849315069,6
"366","Northern giant mouse lemur","M",2,1,3.65205479452055,6
"367","Northern giant mouse lemur","M",2,1,16.6465753424658,6
"368","Northern giant mouse lemur","F",2,1,14.1095890410959,6
"369","Northern giant mouse lemur",NA,2,NA,0.00273972602739726,7
"370","Northern giant mouse lemur",NA,2,NA,0.00273972602739726,7
"371","Northern giant mouse lemur","M",1,1,2.64931506849315,7
"372","Northern giant mouse lemur","F",1,1,0,8
"373","Northern giant mouse lemur","F",2,1,5.51232876712329,9
"374","Northern giant mouse lemur","F",2,1,15.2,9
"375","Northern giant mouse lemur","F",1,1,0,9
"376","Northern giant mouse lemur","M",2,1,14.7424657534247,9
"377","Northern giant mouse lemur","M",2,1,17.3150684931507,9
"378","Northern giant mouse lemur","M",2,1,14.2465753424658,11
"379","Northern giant mouse lemur","F",2,1,10.6684931506849,11
"380","Northern giant mouse lemur","F",1,1,13.1178082191781,11
"381","Northern giant mouse lemur","F",1,1,0.00273972602739726,11
"382","Northern giant mouse lemur","M",2,1,9.59178082191781,1
"383","Northern giant mouse lemur","M",2,1,4.53150684931507,1
"384","Northern giant mouse lemur","F",1,1,0.00547945205479452,2
"385","Northern giant mouse lemur","M",2,1,0,4
"386","Northern giant mouse lemur","M",2,1,15.2931506849315,4
"387","Northern giant mouse lemur","M",2,1,12.9095890410959,4
"388","Northern giant mouse lemur",NA,2,1,0.0164383561643836,4
"389","Northern giant mouse lemur","M",2,1,0.00273972602739726,5
"390","Northern giant mouse lemur","M",2,1,0.00547945205479452,5
"391","Northern giant mouse lemur","M",2,1,13.6,5
"392","Northern giant mouse lemur","F",2,1,9.20547945205479,5
"393","Northern giant mouse lemur","F",2,1,0,2
"394","Northern giant mouse lemur",NA,2,1,0.00273972602739726,2
"395","Northern giant mouse lemur","M",1,1,4.3013698630137,6
"396","Northern giant mouse lemur","M",1,1,NA,6
"397","Northern giant mouse lemur","F",1,1,16.2849315068493,8
"398","Northern giant mouse lemur","F",2,1,0,3
"399","Northern giant mouse lemur","F",2,1,0,3
"4501","Black-and-white ruffed lemur","M",NA,NA,14.0657534246575,10
"4502","Red-fronted brown lemur","F",NA,NA,17.1753424657534,10
"4503","Red-fronted brown lemur","M",NA,NA,15.0931506849315,10
"4504","Mongoose lemur","M",NA,NA,30.772602739726,5
"4505","Mongoose lemur","F",NA,NA,3.83561643835616,10
"4506","Red-fronted brown lemur","M",NA,NA,8.2,4
"4507","Red-fronted brown lemur","F",NA,NA,16.7287671232877,2
"4508","Common brown lemur","F",NA,NA,NA,3
"4509","Common brown lemur","F",NA,NA,NA,12
"4510","White-fronted brown lemur","F",NA,NA,NA,8
"4511","White-fronted brown lemur","M",NA,NA,NA,8
"4512","Common brown lemur","M",NA,NA,13.9342465753425,5
"4513","Red-fronted brown lemur","M",NA,NA,NA,10
"4514","Ring-tailed lemur","M",NA,NA,18.9041095890411,2
"4515","Ring-tailed lemur","M",NA,NA,15.1287671232877,11
"4516","Crowned lemur","M",NA,NA,23.2,10
"4517","Ring-tailed lemur","M",NA,NA,NA,3
"4518","Ring-tailed lemur","M",NA,NA,21.8931506849315,5
"4519","Mongoose lemur","F",NA,NA,13.0904109589041,10
"4524","Crowned lemur","F",NA,NA,22.8684931506849,10
"4525","Crowned lemur","F",NA,NA,25.7479452054795,7
"4526","Crowned lemur","M",NA,NA,5.71780821917808,7
"4527","Red-fronted brown lemur","M",1,1,18.9287671232877,2
"4528","Red-fronted brown lemur",NA,1,1,0,2
"4529","Eulemur hybrid","M",2,NA,0,2
"4530","Eulemur hybrid","F",2,NA,0,2
"4531","Eulemur hybrid","M",1,1,NA,3
"4532","Eulemur hybrid","F",1,NA,NA,3
"4533","Ring-tailed lemur","M",1,1,NA,3
"4534","Ring-tailed lemur","F",1,1,13.227397260274,3
"4535","Ring-tailed lemur","M",1,1,18.6520547945205,3
"4536","Ring-tailed lemur","M",1,1,21.3835616438356,3
"4537","Common brown lemur","M",1,1,NA,3
"4538","Common brown lemur","M",NA,NA,29.7808219178082,5
"4539","Black lemur","M",NA,NA,14.9205479452055,12
"4540","Ring-tailed lemur","F",NA,NA,8.60547945205479,9
"4541","Red-fronted brown lemur","M",1,1,NA,3
"4542","Eulemur hybrid","M",1,1,0,3
"4543","Eulemur hybrid","M",1,1,NA,3
"4544","Eulemur hybrid","F",1,0,NA,3
"4545","Collared brown lemur","M",1,1,17.3753424657534,4
"4546","Red-fronted brown lemur","F",1,1,12.3643835616438,4
"4547","Red-fronted brown lemur","F",1,1,8.10684931506849,4
"4548","Black-and-white ruffed lemur","F",2,NA,0,4
"4549","Black-and-white ruffed lemur","F",2,NA,26.2958904109589,4
"4550","Common brown lemur","M",2,1,NA,4
"4551","Common brown lemur","M",2,1,NA,4
"4552","Eulemur hybrid","M",2,0,NA,4
"4553","Eulemur hybrid","F",2,0,17.0794520547945,4
"4554","Varecia hybrid","F",2,0,NA,4
"4555","Varecia hybrid","F",2,0,NA,4
"4556","Eulemur hybrid","F",1,0,NA,4
"4557","Eulemur hybrid","F",1,0,0,4
"4558","White-fronted brown lemur",NA,2,1,0,4
"4559","White-fronted brown lemur",NA,2,1,0,4
"4560","Eulemur hybrid","M",1,1,23.4246575342466,4
"4561","Black lemur","M",2,1,3.23287671232877,4
"4562","Black lemur","F",2,1,NA,4
"4563","Eulemur hybrid","M",3,0,0.687671232876712,4
"4564","Eulemur hybrid","M",3,0,4.29041095890411,4
"4565","Eulemur hybrid","M",3,0,NA,4
"4566","Common brown lemur","F",1,1,NA,4
"4567","Black-and-white ruffed lemur","M",2,NA,NA,4
"4568","Black-and-white ruffed lemur","M",2,NA,NA,4
"4569","Black-and-white ruffed lemur","M",4,1,21.1041095890411,4
"4570","Black-and-white ruffed lemur","M",4,1,11.4054794520548,4
"4571","Black-and-white ruffed lemur","M",4,1,8.65753424657534,4
"4572","Black-and-white ruffed lemur","F",4,1,4.58356164383562,4
"4573","Eulemur hybrid","M",2,0,8.0054794520548,4
"4574","Eulemur hybrid","M",2,0,5.78082191780822,4
"4575","Red ruffed lemur","F",1,1,21.5890410958904,5
"4576","White-fronted brown lemur","M",1,1,NA,5
"4577","Red-fronted brown lemur","F",1,1,NA,5
"4578","Red-fronted brown lemur","F",1,1,0,5
"4579","Eulemur hybrid","F",1,1,6.64931506849315,5
"4580","White-fronted brown lemur","M",NA,NA,10.6301369863014,4
"4581","White-fronted brown lemur","F",NA,NA,NA,5
"4582","Red-fronted brown lemur","F",1,1,25.7780821917808,5
"4583","Collared brown lemur","M",2,1,NA,5
"4584","Collared brown lemur","M",2,1,4.65479452054795,5
"4585","Common brown lemur","M",NA,NA,21.0876712328767,10
"4586","Black lemur","F",1,1,18.0493150684932,5
"4587","Eulemur hybrid","M",2,0,NA,5
"4588","Eulemur hybrid","F",2,0,0.0876712328767123,5
"4589","Red-fronted brown lemur","M",1,1,NA,5
"4590","Red ruffed lemur","M",NA,NA,26.8575342465753,10
"4591","Mongoose lemur","M",1,1,0,6
"4592","Crowned lemur","M",NA,NA,18.441095890411,5
"4593","White-fronted brown lemur","M",NA,NA,2.84931506849315,6
"4594","White-fronted brown lemur","F",NA,NA,16.0849315068493,10
"4595","Eulemur hybrid","F",NA,0,NA,5
"4596","Red-bellied lemur","M",NA,NA,10.1315068493151,6
"4597","Red-bellied lemur","F",NA,NA,16.2328767123288,10
"4598","Black-and-white ruffed lemur","M",NA,NA,28.0438356164384,4
"4599","Common brown lemur","M",1,1,12.5205479452055,6
"467","Northern greater galago","F",NA,NA,18.3397260273973,6
"501","Common brown lemur","M",NA,NA,20.2712328767123,10
"502","Common brown lemur","M",1,1,16.8931506849315,2
"503","Common brown lemur","F",1,1,5.57808219178082,3
"504","Common brown lemur","F",NA,NA,5.56986301369863,10
"505","Common brown lemur","M",NA,NA,17.7315068493151,1
"506","Common brown lemur","F",NA,NA,20.0794520547945,10
"507","Eulemur hybrid","F",1,0,18.2712328767123,4
"508","Eulemur hybrid","F",1,0,NA,4
"509","Common brown lemur","M",NA,NA,34.4493150684931,10
"510","Red-fronted brown lemur","F",NA,NA,32.1835616438356,10
"511","Red-fronted brown lemur","M",1,1,7.62739726027397,3
"512","Red-fronted brown lemur","M",1,1,20.3945205479452,3
"513","Red-fronted brown lemur","F",1,1,5.77808219178082,4
"514","Red-fronted brown lemur","F",1,1,21.8876712328767,3
"515","Red-fronted brown lemur","M",NA,NA,25.1342465753425,10
"516","Red-fronted brown lemur","M",NA,NA,32.1616438356164,10
"517","Eulemur hybrid","F",1,0,0.347945205479452,3
"518","Common brown lemur","F",1,1,18.8931506849315,3
"519","Red-fronted brown lemur","F",1,1,19.3452054794521,3
"520","Collared brown lemur","M",NA,NA,22.4383561643836,10
"521","Collared brown lemur","F",NA,NA,32.613698630137,10
"522","Red ruffed lemur","M",NA,NA,10.227397260274,10
"523","Red ruffed lemur","F",NA,NA,26.8712328767123,10
"524","Red ruffed lemur","F",NA,NA,37.5424657534247,10
"525","Mongoose lemur","M",NA,NA,NA,6
"526","Mongoose lemur","F",NA,NA,2.28493150684932,5
"527","Ring-tailed lemur","M",NA,NA,18.8219178082192,9
"528","Ring-tailed lemur","F",NA,NA,26.3808219178082,9
"529","Ring-tailed lemur","M",NA,NA,4.57808219178082,7
"530","Ring-tailed lemur","F",NA,NA,6.87945205479452,7
"531","Common brown lemur","M",1,1,0.336986301369863,1
"532","Red-fronted brown lemur","F",1,1,25.7424657534247,4
"533","Eulemur hybrid","M",1,0,0.194520547945205,5
"534","Ring-tailed lemur","F",1,1,19.986301369863,6
"535","Eulemur hybrid","F",1,0,NA,1
"536","Ring-tailed lemur","F",1,1,12.6328767123288,6
"537","Black lemur","M",NA,NA,11.9068493150685,10
"538","Black lemur","F",NA,NA,11.8986301369863,10
"539","Black lemur","M",NA,NA,11.9369863013699,10
"540","Black lemur","F",NA,NA,27.4191780821918,10
"541","Red-fronted brown lemur","F",1,1,28.9890410958904,3
"542","Eulemur hybrid","M",1,0,6.58356164383562,4
"543","Red-fronted brown lemur","M",1,1,8.36712328767123,4
"544","Red ruffed lemur","F",1,1,15.041095890411,4
"545","Common brown lemur","F",1,1,1.51780821917808,7
"546","Ring-tailed lemur","F",1,1,NA,12
"547","Eulemur hybrid","M",1,0,NA,2
"548","Ring-tailed lemur","M",NA,NA,NA,3
"549","Eulemur hybrid","F",1,0,25.5095890410959,4
"550","Black lemur","F",1,1,21.8630136986301,5
"5500","Crowned lemur",NA,1,1,0,8
"5501","Eulemur hybrid","M",1,0,0,8
"5502","Eulemur hybrid","F",NA,NA,17.2191780821918,10
"5503","Eulemur hybrid","F",NA,1,NA,6
"5504","Red-fronted brown lemur","M",1,1,NA,2
"5505","Ring-tailed lemur","M",1,1,NA,2
"5506","Black-and-white ruffed lemur","M",NA,NA,3.75616438356164,5
"5507","Red-fronted brown lemur","F",1,1,NA,3
"5508","Red-fronted brown lemur","M",1,1,NA,3
"5509","Red-fronted brown lemur","M",1,1,NA,3
"551","White-fronted brown lemur","M",NA,NA,NA,10
"5510","Ring-tailed lemur","F",1,NA,12.2082191780822,3
"5511","Ring-tailed lemur","M",1,NA,NA,3
"5512","Eulemur hybrid","F",1,0,19.7260273972603,3
"5513","Eulemur hybrid","M",1,0,0.394520547945205,3
"5514","Black lemur","M",1,1,7.05479452054795,3
"5515","Black lemur","F",1,1,13.9178082191781,4
"5516","Red-fronted brown lemur","F",1,1,9.93972602739726,4
"5517","Black lemur","F",1,1,0,4
"5518","Black-and-white ruffed lemur","M",2,1,NA,4
"5519","Black-and-white ruffed lemur","M",2,1,NA,4
"552","Sanford's brown lemur","F",NA,NA,20.6191780821918,10
"5520","White-fronted brown lemur","F",4,1,0,4
"5521","White-fronted brown lemur","M",4,1,0,4
"5522","White-fronted brown lemur","F",4,1,NA,4
"5523","White-fronted brown lemur","M",4,1,9.72054794520548,4
"5524","Eulemur hybrid","F",1,0,2.46849315068493,4
"5525","Common brown lemur","M",1,1,NA,4
"5526","Varecia hybrid","F",3,0,NA,4
"5527","Varecia hybrid","F",3,0,NA,4
"5528","Varecia hybrid","M",3,0,NA,4
"5529","Red-fronted brown lemur","M",1,1,25.3013698630137,4
"553","White-fronted brown lemur","M",NA,NA,26.0986301369863,10
"5530","Eulemur hybrid","M",1,0,11.0767123287671,4
"5531","Crowned lemur","M",2,1,16.8356164383562,4
"5532","Crowned lemur","F",2,1,20.3123287671233,4
"5533","White-fronted brown lemur","F",1,1,9.43561643835617,5
"5534","Black-and-white ruffed lemur","M",1,1,31.2794520547945,5
"5535","Black-and-white ruffed lemur","F",1,1,0,5
"5536","Eulemur hybrid","M",1,0,0.4,5
"5537","Red-fronted brown lemur","M",1,1,NA,5
"5538","Red ruffed lemur","M",2,1,23.3232876712329,5
"5539","Red ruffed lemur","F",2,1,24.8082191780822,5
"554","White-fronted brown lemur","F",NA,NA,13.8520547945205,10
"5540","Black-and-white ruffed lemur","M",1,1,21.2986301369863,5
"5541","Black-and-white ruffed lemur","F",1,1,0,5
"5542","Collared brown lemur","F",1,1,1.64931506849315,5
"5543","Black-and-white ruffed lemur","M",2,1,30.7753424657534,5
"5544","Black-and-white ruffed lemur","F",2,1,15.1342465753425,5
"5545","Red-fronted brown lemur","M",1,1,1.3041095890411,5
"5546","Eulemur hybrid","M",1,0,NA,5
"5547","White-fronted brown lemur","F",2,1,34.586301369863,5
"5548","White-fronted brown lemur","F",2,1,NA,5
"5549","Eulemur hybrid","F",2,0,NA,5
"555","Ring-tailed lemur","M",NA,NA,NA,4
"5550","Eulemur hybrid","F",2,0,0.104109589041096,5
"5551","Eulemur hybrid","F",1,0,NA,5
"5552","Varecia hybrid","M",1,0,NA,6
"5553","Eulemur hybrid","F",2,0,0,6
"5554","Eulemur hybrid","F",2,0,4.17808219178082,6
"5555","Mongoose lemur","F",1,1,0,6
"5556","Ring-tailed lemur","F",1,1,NA,6
"5557","Collared brown lemur","M",1,1,18.2712328767123,6
"5558","Eulemur hybrid","M",1,0,NA,7
"5559","Black lemur","F",NA,NA,15.627397260274,3
"556","Common brown lemur","M",1,1,NA,3
"5560","Red ruffed lemur","M",NA,NA,17.8630136986301,5
"5561","Crowned lemur","F",NA,NA,20.9643835616438,7
"5562","Common brown lemur","M",NA,NA,NA,3
"5563","Common brown lemur","F",NA,NA,NA,3
"5564","Red-fronted brown lemur","F",NA,NA,NA,2
"5565","Common brown lemur","M",NA,1,NA,4
"5566","Red-fronted brown lemur","M",NA,NA,NA,3
"5567","Red-fronted brown lemur","M",1,1,26.1534246575342,2
"5568","Black lemur","F",2,1,NA,3
"5569","Black lemur","M",2,1,17.2520547945205,3
"557","Eulemur hybrid","F",1,0,NA,3
"5570","Ring-tailed lemur","M",2,1,0.00273972602739726,3
"5571","Ring-tailed lemur","M",2,1,0.00273972602739726,3
"5572","Red-fronted brown lemur","M",1,1,28.5890410958904,3
"5573","Black lemur","M",2,1,0,3
"5574","Black lemur","M",2,1,0.150684931506849,3
"5575","Red-fronted brown lemur","M",1,1,NA,3
"5576","Eulemur hybrid","M",1,0,0.00821917808219178,3
"5577","Red-fronted brown lemur","F",1,1,3.88219178082192,3
"5578","Ring-tailed lemur","F",2,1,3.62465753424658,3
"5579","Ring-tailed lemur","M",2,1,0.0273972602739726,3
"558","Eulemur hybrid","F",1,0,0.128767123287671,3
"5580","Red-fronted brown lemur","F",1,1,NA,3
"5581","Black lemur","M",NA,NA,17.8712328767123,4
"5582","Black lemur","F",NA,NA,NA,3
"5583","Black lemur","M",NA,NA,NA,3
"5584","Black lemur","M",1,NA,8.77808219178082,3
"5585","Ring-tailed lemur","F",1,1,NA,3
"5586","Red ruffed lemur","M",2,1,0,3
"5587","Red ruffed lemur","F",2,1,35.1041095890411,3
"5588","Eulemur hybrid","F",1,0,NA,4
"5589","Eulemur hybrid","F",1,0,NA,4
"559","Eulemur hybrid","M",1,0,NA,3
"5590","Red-fronted brown lemur",NA,NA,1,NA,3
"5591","Eulemur hybrid","M",2,0,2.36438356164384,4
"5592","Eulemur hybrid","F",2,0,0.142465753424658,4
"5593","Eulemur hybrid","M",1,0,NA,4
"5594","Common brown lemur","M",1,1,NA,4
"5595","Eulemur hybrid","M",1,0,NA,4
"5596","Red-fronted brown lemur","F",1,1,0.0383561643835616,4
"5597","Collared brown lemur","F",1,1,24.6246575342466,4
"5598","Eulemur hybrid","F",1,0,NA,4
"5599","Common brown lemur","F",1,1,NA,4
"560","Eulemur hybrid","F",1,0,NA,3
"5600","Common brown lemur","M",NA,NA,NA,4
"5601","Black-and-white ruffed lemur","F",1,1,22.8904109589041,4
"5602","Crowned lemur","M",1,1,26.2383561643836,4
"5603","Black-and-white ruffed lemur","M",2,1,0,4
"5604","Black-and-white ruffed lemur","M",2,1,32.0958904109589,4
"5605","White-fronted brown lemur","M",2,1,4.58630136986301,4
"5606","White-fronted brown lemur","F",2,1,NA,4
"5607","White-fronted brown lemur","M",1,1,10.6575342465753,4
"5608","Red-fronted brown lemur","M",1,1,0,4
"5609","Eulemur hybrid","M",2,0,NA,4
"561","Collared brown lemur","M",1,1,21.5315068493151,4
"5610","Eulemur hybrid","F",2,0,NA,4
"5611","Common brown lemur","F",2,1,NA,4
"5612","Common brown lemur","M",2,1,0,4
"5613","Ring-tailed lemur","M",1,1,NA,4
"5614","Black-and-white ruffed lemur","F",1,1,0,4
"5615","Ring-tailed lemur","M",NA,NA,26.5424657534247,4
"5616","Mongoose lemur","M",NA,NA,NA,10
"5617","Mongoose lemur","F",NA,NA,NA,4
"5618","Mongoose lemur","F",NA,NA,NA,10
"5619","Eulemur hybrid","F",1,1,0,4
"562","Red-fronted brown lemur","M",1,1,NA,4
"5620","Eulemur hybrid","F",1,0,24.0849315068493,4
"5621","Common brown lemur","F",1,1,0,5
"5622","Black-and-white ruffed lemur","M",2,1,2.9972602739726,5
"5623","Black-and-white ruffed lemur","M",2,1,12.0438356164384,5
"5624","Black-and-white ruffed lemur","M",3,1,13.3013698630137,5
"5625","Black-and-white ruffed lemur","F",3,1,20.2986301369863,5
"5626","Black-and-white ruffed lemur","F",3,1,16.7506849315069,5
"5627","Varecia hybrid","M",2,0,NA,5
"5628","Varecia hybrid","F",2,0,7.74794520547945,5
"5629","Red ruffed lemur","M",3,1,22,5
"563","Eulemur hybrid","M",2,0,22.2739726027397,4
"5630","Red ruffed lemur","F",3,1,10.9534246575342,5
"5631","Red ruffed lemur","F",3,1,1.3972602739726,5
"5632","Red-fronted brown lemur","F",1,1,NA,5
"5633","Eulemur hybrid","F",2,0,0.126027397260274,5
"5634","Eulemur hybrid","M",2,0,NA,5
"5635","Eulemur hybrid","F",2,0,NA,6
"5636","Eulemur hybrid","F",2,0,NA,6
"5637","Red-fronted brown lemur","F",1,1,0.00821917808219178,6
"5638","Black lemur","M",2,1,10.1342465753425,6
"5639","Black lemur","F",2,1,NA,6
"564","Eulemur hybrid","F",2,0,NA,4
"5640","Ring-tailed lemur","M",2,1,21.213698630137,7
"5641","Ring-tailed lemur","F",2,1,4.86575342465753,7
"5642","Black-and-white ruffed lemur","F",NA,NA,16.386301369863,10
"5643","Ring-tailed lemur","M",NA,NA,15.6904109589041,3
"5644","Mongoose lemur","M",NA,NA,NA,1
"5645","Mongoose lemur","F",NA,NA,15.5342465753425,1
"5646","Eulemur hybrid","M",NA,0,NA,5
"5647","Eulemur hybrid","F",NA,0,NA,5
"5648","Eulemur hybrid","M",NA,1,NA,4
"5649","Eulemur hybrid","F",NA,1,NA,4
"565","Eulemur hybrid","F",1,0,NA,4
"5650","Eulemur hybrid","F",NA,0,NA,4
"5651","Eulemur hybrid","M",NA,0,NA,4
"5652","Black lemur","F",1,1,17.7342465753425,3
"5653","Black lemur","F",1,1,0,3
"5654","Red-fronted brown lemur","M",1,1,NA,3
"5655","Ring-tailed lemur","M",2,1,6.67397260273973,3
"5656","Ring-tailed lemur","F",2,1,6.4027397260274,3
"5657","Red-fronted brown lemur","M",1,1,NA,3
"5658","Ring-tailed lemur","F",1,1,16.5013698630137,3
"5659","Red-fronted brown lemur","F",1,1,NA,3
"566","Black lemur","M",1,1,24.6767123287671,4
"5660","Red-fronted brown lemur","F",1,1,NA,3
"5661","Black lemur","M",1,1,11.0630136986301,3
"5662","Black-and-white ruffed lemur","M",NA,NA,3.88493150684931,4
"5663","Black lemur","M",1,1,26.2821917808219,3
"5664","Common brown lemur","F",1,1,0.0493150684931507,3
"5665","Common brown lemur","M",1,1,NA,4
"5666","Eulemur hybrid","F",1,0,NA,4
"5667","Ring-tailed lemur","M",2,NA,24.2547945205479,4
"5668","Ring-tailed lemur","F",2,NA,NA,4
"5669","Ring-tailed lemur","F",2,NA,13.5260273972603,4
"567","White-fronted brown lemur","F",NA,NA,NA,10
"5670","Red-fronted brown lemur","F",1,1,NA,4
"5671","Black-and-white ruffed lemur","M",2,1,18.0027397260274,4
"5672","Black-and-white ruffed lemur","F",2,1,19.5917808219178,4
"5673","Varecia hybrid","F",1,0,0.756164383561644,4
"5674","Ring-tailed lemur","M",2,NA,0,4
"5675","Ring-tailed lemur","M",1,1,NA,4
"5676","Ring-tailed lemur","M",NA,1,14.4301369863014,3
"5677","Red-fronted brown lemur","M",1,1,2.84931506849315,4
"5678","Black lemur","F",1,1,13.441095890411,4
"5679","Eulemur hybrid","F",1,1,1.21917808219178,4
